,filename,format,handler,bbox,tbox,crs,zenodo_record_id
3769,map_parkProportion-9_solution-214_layername-coolbiocompact_reset.repair.117.06.06.2018_18.56.14_best579.asc,asc,handleRaster,,,,3233338
3770,map_parkProportion-9_solution-246_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best48.asc,asc,handleRaster,,,,3233338
3771,map_parkProportion-7_solution-90_layername-coolbiocompact_reset.repair.115.06.06.2018_18.56.10_best152.asc,asc,handleRaster,,,,3233338
3772,map_parkProportion-9_solution-274_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best109.asc,asc,handleRaster,,,,3233338
3773,map_parkProportion-8_solution-276_layername-coolbiocompact_reset.repair.28.06.06.2018_19.28.13_best127.asc,asc,handleRaster,,,,3233338
3774,map_parkProportion-9_solution-996_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best898.asc,asc,handleRaster,,,,3233338
3775,map_parkProportion-10_solution-154_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best1171.asc,asc,handleRaster,,,,3233338
3776,map_parkProportion-8_solution-368_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best289.asc,asc,handleRaster,,,,3233338
3777,map_parkProportion-4_solution-172_layername-coolbiocompact_reset.repair.3.06.06.2018_17.52.22_best205.asc,asc,handleRaster,,,,3233338
3778,map_parkProportion-8_solution-458_layername-coolbiocompact_reset.repair.67.06.06.2018_17.24.22_best237.asc,asc,handleRaster,,,,3233338
3779,map_parkProportion-10_solution-1352_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best477.asc,asc,handleRaster,,,,3233338
3780,map_parkProportion-10_solution-2150_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best1059.asc,asc,handleRaster,,,,3233338
3781,map_parkProportion-10_solution-1429_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best929.asc,asc,handleRaster,,,,3233338
3782,map_parkProportion-10_solution-2058_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best305.asc,asc,handleRaster,,,,3233338
3783,map_parkProportion-3_solution-111_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best32.asc,asc,handleRaster,,,,3233338
3784,map_parkProportion-9_solution-453_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best404.asc,asc,handleRaster,,,,3233338
3785,map_parkProportion-3_solution-21_layername-coolbiocompact_reset.repair.111.06.06.2018_19.28.42_best384.asc,asc,handleRaster,,,,3233338
3786,map_parkProportion-10_solution-283_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best298.asc,asc,handleRaster,,,,3233338
3787,map_parkProportion-10_solution-211_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best117.asc,asc,handleRaster,,,,3233338
3788,map_parkProportion-5_solution-4_layername-coolbiocompact_reset.repair.110.06.06.2018_19.25.37_best16.asc,asc,handleRaster,,,,3233338
3789,map_parkProportion-10_solution-382_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best532.asc,asc,handleRaster,,,,3233338
3790,map_parkProportion-10_solution-409_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best601.asc,asc,handleRaster,,,,3233338
3791,map_parkProportion-3_solution-163_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best306.asc,asc,handleRaster,,,,3233338
3792,map_parkProportion-9_solution-1130_layername-coolbiocompact_reset.repair.81.06.06.2018_19.09.16_best381.asc,asc,handleRaster,,,,3233338
3793,map_parkProportion-9_solution-892_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best477.asc,asc,handleRaster,,,,3233338
3794,map_parkProportion-10_solution-19_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best151.asc,asc,handleRaster,,,,3233338
3795,map_parkProportion-10_solution-1005_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best873.asc,asc,handleRaster,,,,3233338
3796,map_parkProportion-10_solution-196_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best76.asc,asc,handleRaster,,,,3233338
3797,map_parkProportion-10_solution-1737_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best658.asc,asc,handleRaster,,,,3233338
3798,map_parkProportion-10_solution-930_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best388.asc,asc,handleRaster,,,,3233338
3799,map_parkProportion-9_solution-562_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best575.asc,asc,handleRaster,,,,3233338
3800,map_parkProportion-9_solution-1217_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best93.asc,asc,handleRaster,,,,3233338
3801,map_parkProportion-10_solution-2016_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best779.asc,asc,handleRaster,,,,3233338
3802,map_parkProportion-10_solution-1774_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best746.asc,asc,handleRaster,,,,3233338
3803,map_parkProportion-10_solution-1191_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best756.asc,asc,handleRaster,,,,3233338
3804,map_parkProportion-8_solution-537_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best65.asc,asc,handleRaster,,,,3233338
3805,map_parkProportion-10_solution-1099_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best140.asc,asc,handleRaster,,,,3233338
3806,map_parkProportion-7_solution-381_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best153.asc,asc,handleRaster,,,,3233338
3807,map_parkProportion-9_solution-298_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best149.asc,asc,handleRaster,,,,3233338
3808,map_parkProportion-9_solution-386_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best296.asc,asc,handleRaster,,,,3233338
3809,map_parkProportion-10_solution-876_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best37.asc,asc,handleRaster,,,,3233338
3810,map_parkProportion-9_solution-25_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best195.asc,asc,handleRaster,,,,3233338
3811,map_parkProportion-9_solution-1264_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best240.asc,asc,handleRaster,,,,3233338
3812,map_parkProportion-1_solution-42_layername-coolbiocompact_reset.repair.31.06.06.2018_19.31.14_best118.asc,asc,handleRaster,,,,3233338
3813,map_parkProportion-9_solution-354_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best245.asc,asc,handleRaster,,,,3233338
3814,map_parkProportion-10_solution-482_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best798.asc,asc,handleRaster,,,,3233338
3815,map_parkProportion-9_solution-455_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best409.asc,asc,handleRaster,,,,3233338
3816,map_parkProportion-9_solution-321_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best193.asc,asc,handleRaster,,,,3233338
3817,map_parkProportion-10_solution-1462_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best7.asc,asc,handleRaster,,,,3233338
3818,map_parkProportion-10_solution-2115_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best822.asc,asc,handleRaster,,,,3233338
3819,map_parkProportion-9_solution-105_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best513.asc,asc,handleRaster,,,,3233338
3820,map_parkProportion-9_solution-658_layername-coolbiocompact_reset.repair.32.06.06.2018_19.31.29_best80.asc,asc,handleRaster,,,,3233338
3821,map_parkProportion-8_solution-607_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best151.asc,asc,handleRaster,,,,3233338
3822,map_parkProportion-5_solution-44_layername-coolbiocompact_reset.repair.25.06.06.2018_19.24.56_best38.asc,asc,handleRaster,,,,3233338
3823,map_parkProportion-10_solution-563_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best1042.asc,asc,handleRaster,,,,3233338
3824,map_parkProportion-5_solution-197_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best13.asc,asc,handleRaster,,,,3233338
3825,map_parkProportion-9_solution-514_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best503.asc,asc,handleRaster,,,,3233338
3826,map_parkProportion-7_solution-409_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best185.asc,asc,handleRaster,,,,3233338
3827,map_parkProportion-10_solution-1663_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best514.asc,asc,handleRaster,,,,3233338
3828,map_parkProportion-5_solution-292_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best157.asc,asc,handleRaster,,,,3233338
3829,map_parkProportion-10_solution-719_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best329.asc,asc,handleRaster,,,,3233338
3830,map_parkProportion-4_solution-195_layername-coolbiocompact_reset.repair.3.06.06.2018_17.52.22_best268.asc,asc,handleRaster,,,,3233338
3831,map_parkProportion-7_solution-236_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best349.asc,asc,handleRaster,,,,3233338
3832,map_parkProportion-10_solution-103_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best698.asc,asc,handleRaster,,,,3233338
3833,map_parkProportion-8_solution-478_layername-coolbiocompact_reset.repair.67.06.06.2018_17.24.22_best320.asc,asc,handleRaster,,,,3233338
3834,map_parkProportion-10_solution-643_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best1253.asc,asc,handleRaster,,,,3233338
3835,map_parkProportion-2_solution-90_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best344.asc,asc,handleRaster,,,,3233338
3836,map_parkProportion-9_solution-262_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best85.asc,asc,handleRaster,,,,3233338
3837,map_parkProportion-9_solution-238_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best25.asc,asc,handleRaster,,,,3233338
3838,map_parkProportion-6_solution-200_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best218.asc,asc,handleRaster,,,,3233338
3839,map_parkProportion-10_solution-340_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best425.asc,asc,handleRaster,,,,3233338
3840,map_parkProportion-4_solution-35_layername-coolbiocompact_reset.repair.100.06.06.2018_19.20.11_best221.asc,asc,handleRaster,,,,3233338
3841,map_parkProportion-10_solution-1951_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best127.asc,asc,handleRaster,,,,3233338
3842,map_parkProportion-3_solution-83_layername-coolbiocompact_reset.repair.62.06.06.2018_16.50.10_best142.asc,asc,handleRaster,,,,3233338
3843,map_parkProportion-9_solution-746_layername-coolbiocompact_reset.repair.32.06.06.2018_19.31.29_best539.asc,asc,handleRaster,,,,3233338
3844,map_parkProportion-8_solution-240_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best553.asc,asc,handleRaster,,,,3233338
3845,map_parkProportion-8_solution-247_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best562.asc,asc,handleRaster,,,,3233338
3846,map_parkProportion-7_solution-239_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best368.asc,asc,handleRaster,,,,3233338
3847,map_parkProportion-6_solution-123_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best130.asc,asc,handleRaster,,,,3233338
3848,map_parkProportion-10_solution-531_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best959.asc,asc,handleRaster,,,,3233338
3849,map_parkProportion-10_solution-259_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best245.asc,asc,handleRaster,,,,3233338
3850,map_parkProportion-6_solution-121_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best128.asc,asc,handleRaster,,,,3233338
3851,map_parkProportion-10_solution-13_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best104.asc,asc,handleRaster,,,,3233338
3852,map_parkProportion-5_solution-329_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best210.asc,asc,handleRaster,,,,3233338
3853,map_parkProportion-4_solution-69_layername-coolbiocompact_reset.repair.24.06.06.2018_19.22.55_best55.asc,asc,handleRaster,,,,3233338
3854,map_parkProportion-10_solution-2079_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best531.asc,asc,handleRaster,,,,3233338
3855,map_parkProportion-5_solution-8_layername-coolbiocompact_reset.repair.110.06.06.2018_19.25.37_best37.asc,asc,handleRaster,,,,3233338
3856,map_parkProportion-10_solution-963_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best587.asc,asc,handleRaster,,,,3233338
3857,map_parkProportion-10_solution-2159_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best1137.asc,asc,handleRaster,,,,3233338
3858,map_parkProportion-10_solution-1522_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best159.asc,asc,handleRaster,,,,3233338
3859,map_parkProportion-10_solution-1846_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best880.asc,asc,handleRaster,,,,3233338
3860,map_parkProportion-8_solution-571_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best107.asc,asc,handleRaster,,,,3233338
3861,map_parkProportion-3_solution-183_layername-coolbiocompact_reset.repair.75.06.06.2018_19.04.11_best408.asc,asc,handleRaster,,,,3233338
3862,map_parkProportion-9_solution-520_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best513.asc,asc,handleRaster,,,,3233338
3863,map_parkProportion-10_solution-2027_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best897.asc,asc,handleRaster,,,,3233338
3864,map_parkProportion-10_solution-2091_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best662.asc,asc,handleRaster,,,,3233338
3865,map_parkProportion-9_solution-172_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best716.asc,asc,handleRaster,,,,3233338
3866,map_parkProportion-10_solution-1178_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best687.asc,asc,handleRaster,,,,3233338
3867,map_parkProportion-7_solution-389_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best162.asc,asc,handleRaster,,,,3233338
3868,map_parkProportion-10_solution-21_layername-coolbiocompact_reset.repair.104.07.06.2018_16.50.46_best156.asc,asc,handleRaster,,,,3233338
3869,map_parkProportion-5_solution-58_layername-coolbiocompact_reset.repair.25.06.06.2018_19.24.56_best130.asc,asc,handleRaster,,,,3233338
3870,map_parkProportion-10_solution-698_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best210.asc,asc,handleRaster,,,,3233338
3871,map_parkProportion-8_solution-636_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best188.asc,asc,handleRaster,,,,3233338
3872,map_parkProportion-10_solution-491_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best822.asc,asc,handleRaster,,,,3233338
3873,map_parkProportion-10_solution-1796_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best790.asc,asc,handleRaster,,,,3233338
3874,map_parkProportion-10_solution-199_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best82.asc,asc,handleRaster,,,,3233338
3875,map_parkProportion-9_solution-529_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best526.asc,asc,handleRaster,,,,3233338
3876,map_parkProportion-10_solution-453_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best728.asc,asc,handleRaster,,,,3233338
3877,map_parkProportion-9_solution-625_layername-coolbiocompact_reset.repair.29.06.06.2018_19.28.50_best602.asc,asc,handleRaster,,,,3233338
3878,map_parkProportion-10_solution-1849_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best883.asc,asc,handleRaster,,,,3233338
3879,map_parkProportion-9_solution-505_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best490.asc,asc,handleRaster,,,,3233338
3880,map_parkProportion-8_solution-177_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best405.asc,asc,handleRaster,,,,3233338
3881,map_parkProportion-10_solution-813_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best683.asc,asc,handleRaster,,,,3233338
3882,map_parkProportion-7_solution-232_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best334.asc,asc,handleRaster,,,,3233338
3883,map_parkProportion-9_solution-553_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best562.asc,asc,handleRaster,,,,3233338
3884,map_parkProportion-6_solution-134_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best143.asc,asc,handleRaster,,,,3233338
3885,map_parkProportion-2_solution-92_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best377.asc,asc,handleRaster,,,,3233338
3886,map_parkProportion-8_solution-399_layername-coolbiocompact_reset.repair.67.06.06.2018_16.45.10_best512.asc,asc,handleRaster,,,,3233338
3887,map_parkProportion-2_solution-66_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best191.asc,asc,handleRaster,,,,3233338
3888,map_parkProportion-7_solution-231_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best333.asc,asc,handleRaster,,,,3233338
3889,map_parkProportion-7_solution-563_layername-coolbiocompact_reset.repair.79.06.06.2018_19.09.16_best372.asc,asc,handleRaster,,,,3233338
3890,map_parkProportion-9_solution-119_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best561.asc,asc,handleRaster,,,,3233338
3891,map_parkProportion-10_solution-1420_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best870.asc,asc,handleRaster,,,,3233338
3892,map_parkProportion-6_solution-416_layername-coolbiocompact_reset.repair.45.06.06.2018_19.47.20_best331.asc,asc,handleRaster,,,,3233338
3893,map_parkProportion-6_solution-182_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best198.asc,asc,handleRaster,,,,3233338
3894,map_parkProportion-9_solution-401_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best322.asc,asc,handleRaster,,,,3233338
3895,map_parkProportion-8_solution-444_layername-coolbiocompact_reset.repair.67.06.06.2018_17.24.22_best174.asc,asc,handleRaster,,,,3233338
3896,map_parkProportion-8_solution-588_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best129.asc,asc,handleRaster,,,,3233338
3897,map_parkProportion-10_solution-2114_layername-coolbiocompact_reset.repair.73.07.06.2018_16.50.48_best818.asc,asc,handleRaster,,,,3233338
3898,map_parkProportion-1_solution-69_layername-coolbiocompact_reset.repair.93.06.06.2018_19.16.08_best34.asc,asc,handleRaster,,,,3233338
3899,map_parkProportion-10_solution-189_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best67.asc,asc,handleRaster,,,,3233338
3900,map_parkProportion-5_solution-318_layername-coolbiocompact_reset.repair.99.06.06.2018_19.19.17_best198.asc,asc,handleRaster,,,,3233338
3901,map_parkProportion-9_solution-263_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best86.asc,asc,handleRaster,,,,3233338
3902,map_parkProportion-8_solution-783_layername-coolbiocompact_reset.repair.96.06.06.2018_19.18.46_best192.asc,asc,handleRaster,,,,3233338
3903,map_parkProportion-6_solution-302_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best346.asc,asc,handleRaster,,,,3233338
3904,map_parkProportion-9_solution-1235_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best146.asc,asc,handleRaster,,,,3233338
3905,map_parkProportion-9_solution-813_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best190.asc,asc,handleRaster,,,,3233338
3906,map_parkProportion-9_solution-313_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best183.asc,asc,handleRaster,,,,3233338
3907,map_parkProportion-9_solution-559_layername-coolbiocompact_reset.repair.19.06.06.2018_19.20.40_best570.asc,asc,handleRaster,,,,3233338
3908,map_parkProportion-7_solution-118_layername-coolbiocompact_reset.repair.115.06.06.2018_18.56.10_best376.asc,asc,handleRaster,,,,3233338
3909,map_parkProportion-2_solution-63_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best156.asc,asc,handleRaster,,,,3233338
3910,map_parkProportion-8_solution-333_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best129.asc,asc,handleRaster,,,,3233338
3911,map_parkProportion-10_solution-269_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best268.asc,asc,handleRaster,,,,3233338
3912,map_parkProportion-10_solution-1676_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best533.asc,asc,handleRaster,,,,3233338
3913,map_parkProportion-8_solution-367_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best288.asc,asc,handleRaster,,,,3233338
3914,map_parkProportion-10_solution-2021_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best844.asc,asc,handleRaster,,,,3233338
3915,map_parkProportion-7_solution-655_layername-coolbiocompact_reset.repair.97.06.06.2018_19.18.20_best195.asc,asc,handleRaster,,,,3233338
3916,map_parkProportion-2_solution-53_layername-coolbiocompact_reset.repair.102.06.06.2018_19.20.48_best61.asc,asc,handleRaster,,,,3233338
3917,map_parkProportion-8_solution-390_layername-coolbiocompact_reset.repair.67.06.06.2018_16.45.10_best423.asc,asc,handleRaster,,,,3233338
3918,map_parkProportion-6_solution-96_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best99.asc,asc,handleRaster,,,,3233338
3919,map_parkProportion-5_solution-155_layername-coolbiocompact_reset.repair.77.06.06.2018_19.04.11_best157.asc,asc,handleRaster,,,,3233338
3920,map_parkProportion-10_solution-2001_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best635.asc,asc,handleRaster,,,,3233338
3921,map_parkProportion-6_solution-287_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best328.asc,asc,handleRaster,,,,3233338
3922,map_parkProportion-10_solution-1324_layername-coolbiocompact_reset.repair.54.07.06.2018_16.15.28_best347.asc,asc,handleRaster,,,,3233338
3923,map_parkProportion-8_solution-279_layername-coolbiocompact_reset.repair.28.06.06.2018_19.28.13_best208.asc,asc,handleRaster,,,,3233338
3924,map_parkProportion-8_solution-315_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best62.asc,asc,handleRaster,,,,3233338
3925,map_parkProportion-10_solution-1928_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best1072.asc,asc,handleRaster,,,,3233338
3926,map_parkProportion-10_solution-463_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best753.asc,asc,handleRaster,,,,3233338
3927,map_parkProportion-9_solution-1305_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best445.asc,asc,handleRaster,,,,3233338
3928,map_parkProportion-7_solution-150_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best14.asc,asc,handleRaster,,,,3233338
3929,map_parkProportion-10_solution-1526_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best172.asc,asc,handleRaster,,,,3233338
3930,map_parkProportion-8_solution-339_layername-coolbiocompact_reset.repair.43.06.06.2018_19.46.42_best160.asc,asc,handleRaster,,,,3233338
3931,map_parkProportion-10_solution-1153_layername-coolbiocompact_reset.repair.53.07.06.2018_16.15.26_best509.asc,asc,handleRaster,,,,3233338
3932,map_parkProportion-9_solution-1027_layername-coolbiocompact_reset.repair.8.06.06.2018_19.15.04_best303.asc,asc,handleRaster,,,,3233338
3933,map_parkProportion-7_solution-202_layername-coolbiocompact_reset.repair.66.06.06.2018_16.45.00_best238.asc,asc,handleRaster,,,,3233338
3934,map_parkProportion-8_solution-32_layername-coolbiocompact_reset.repair.116.06.06.2018_18.56.14_best301.asc,asc,handleRaster,,,,3233338
3935,map_parkProportion-6_solution-194_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best211.asc,asc,handleRaster,,,,3233338
3936,map_parkProportion-9_solution-156_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best668.asc,asc,handleRaster,,,,3233338
3937,map_parkProportion-4_solution-201_layername-coolbiocompact_reset.repair.47.06.06.2018_19.50.24_best207.asc,asc,handleRaster,,,,3233338
3938,map_parkProportion-8_solution-7_layername-coolbiocompact_reset.repair.107.06.06.2018_19.22.43_best286.asc,asc,handleRaster,,,,3233338
3939,map_parkProportion-10_solution-418_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best623.asc,asc,handleRaster,,,,3233338
3940,map_parkProportion-9_solution-1215_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best88.asc,asc,handleRaster,,,,3233338
3941,map_parkProportion-9_solution-1286_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best327.asc,asc,handleRaster,,,,3233338
3942,map_parkProportion-4_solution-122_layername-coolbiocompact_reset.repair.3.06.06.2018_17.52.22_best49.asc,asc,handleRaster,,,,3233338
3943,map_parkProportion-8_solution-144_layername-coolbiocompact_reset.repair.18.06.06.2018_19.20.14_best334.asc,asc,handleRaster,,,,3233338
3944,map_parkProportion-10_solution-835_layername-coolbiocompact_reset.repair.51.07.06.2018_16.15.26_best795.asc,asc,handleRaster,,,,3233338
3945,map_parkProportion-10_solution-1992_layername-coolbiocompact_reset.repair.72.07.06.2018_16.50.48_best536.asc,asc,handleRaster,,,,3233338
3946,map_parkProportion-9_solution-108_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best525.asc,asc,handleRaster,,,,3233338
3947,map_parkProportion-9_solution-88_layername-coolbiocompact_reset.repair.106.06.06.2018_19.22.16_best455.asc,asc,handleRaster,,,,3233338
3948,map_parkProportion-9_solution-1314_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best480.asc,asc,handleRaster,,,,3233338
3949,map_parkProportion-7_solution-264_layername-coolbiocompact_reset.repair.66.06.06.2018_17.24.18_best188.asc,asc,handleRaster,,,,3233338
3950,map_parkProportion-8_solution-304_layername-coolbiocompact_reset.repair.28.06.06.2018_19.28.13_best423.asc,asc,handleRaster,,,,3233338
3951,map_parkProportion-8_solution-281_layername-coolbiocompact_reset.repair.28.06.06.2018_19.28.13_best213.asc,asc,handleRaster,,,,3233338
3952,map_parkProportion-8_solution-661_layername-coolbiocompact_reset.repair.7.06.06.2018_19.14.51_best226.asc,asc,handleRaster,,,,3233338
3953,map_parkProportion-10_solution-1677_layername-coolbiocompact_reset.repair.55.07.06.2018_16.15.26_best536.asc,asc,handleRaster,,,,3233338
3954,map_parkProportion-6_solution-378_layername-coolbiocompact_reset.repair.35.06.06.2018_19.35.30_best134.asc,asc,handleRaster,,,,3233338
3955,map_parkProportion-9_solution-867_layername-coolbiocompact_reset.repair.68.06.06.2018_17.24.18_best416.asc,asc,handleRaster,,,,3233338
3956,map_parkProportion-10_solution-466_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best758.asc,asc,handleRaster,,,,3233338
3957,map_parkProportion-9_solution-1277_layername-coolbiocompact_reset.repair.91.06.06.2018_19.15.06_best305.asc,asc,handleRaster,,,,3233338
3958,map_parkProportion-9_solution-1104_layername-coolbiocompact_reset.repair.81.06.06.2018_19.09.16_best308.asc,asc,handleRaster,,,,3233338
3959,map_parkProportion-10_solution-875_layername-coolbiocompact_reset.repair.52.07.06.2018_16.15.26_best36.asc,asc,handleRaster,,,,3233338
3960,map_parkProportion-6_solution-196_layername-coolbiocompact_reset.repair.16.06.06.2018_19.18.54_best214.asc,asc,handleRaster,,,,3233338
3961,map_parkProportion-10_solution-632_layername-coolbiocompact_reset.repair.114.07.06.2018_16.51.23_best1223.asc,asc,handleRaster,,,,3233338
